"","x"
"286",734.4
"287",674.2
"288",748.6
"289",763.4
"290",658
"291",627.5
"292",528.9
"293",488.3
"294",575.5
"295",735.6
"296",685.3
"297",613.6
"298",629.5
"299",634.7
"300",652.6
"301",728.3
"302",634.3
"303",690.7
"304",676.3
"305",675.4
"306",595.6
"307",712.4
"308",735.8
"309",544.4
"310",567
"311",510
"312",564
"313",630.7
"314",496.7
"315",660.9
"316",601.2
"317",655.2
"318",591.6
"319",606.1
"320",560.7
"321",368.3
"322",371.6
"323",413.9
"324",413.9
"325",389
"326",399.2
"327",429.8
"328",395.6
"329",472
"330",486
"331",525
"332",396
"333",511
"334",525
"335",492
"336",517
"337",525
"338",474
"339",539
"340",468
"341",543
"342",532
"343",565
"344",535
"345",534
"346",546
"347",494
"348",552
"349",511
"350",451
"351",537
"352",494
"353",549
"354",544
"355",598
"356",583
"357",582
"358",589
"359",578
"360",561
"361",592
"362",504
"363",545
"364",547
"365",585
"366",562
"367",520
"368",581
"369",590
"370",562
"371",548
"372",567
"373",542
"374",473
"375",531
"376",462
"377",479
"378",533
"379",552
"380",547
"381",562
"382",524
"383",479
"384",445
"385",406
"386",475
"387",589
"388",495
"389",484
"390",536
"391",555
"392",565
"393",564
"394",573
"395",569
"396",588
"397",546
"398",508
"399",560
"400",558
"401",516
"402",549
"403",595
"404",586
"405",597
"406",592
"407",538
"408",590
"409",576
"410",451
"411",538
"412",555
"413",532
"414",530
"415",553
"416",626
"417",601
"418",573
"419",569
"420",562
"421",468
"422",483
"423",460
"424",411
"425",458
"426",455
"427",600
"428",605
"429",545
"430",549
"431",415
"432",568
"433",577
"434",517
"435",558
"436",518
"437",489
"438",502
"439",569
"440",540
"441",550
"442",557
"443",542
"444",542
"445",582
"446",525
"447",584
"448",562
"449",639
"450",613
"451",604
"452",613
"453",625
"454",654
"455",638
"456",638
"457",613
"458",590
"459",647
"460",667
"461",681
"462",658
"463",661
"464",680
"465",681
"466",697
"467",653
"468",626
"469",679
"470",601
"471",626
"472",638
"473",635
"474",629
"475",658
"476",693
