"","x"
"536",74.7
"537",68.6
"538",50.7
"539",41.3
"540",31.3
"541",30.7
"542",37.9
"543",37.5
"544",53.3
"545",62.7
"546",67.2
"547",78.3
"548",78.2
"549",67.8
"550",59.1
"551",37.2
"552",35.7
"553",42.1
"554",38.4
"555",44.2
"556",50.6
"557",52.6
"558",67.2
"559",81.5
"560",75.8
"561",67.7
"562",54.7
"563",46.8
"564",33.8
"565",37.3
"566",44
"567",40.8
"568",56.2
"569",65.1
"570",67.6
"571",78.8
"572",72.4
"573",65.7
"574",54.6
"575",44
"576",33.3
"577",24.4
"578",34.4
"579",41.5
"580",48.2
"581",56.8
"582",71.7
"583",74.7
"584",77.1
"585",66.3
"586",55.3
"587",40.7
"588",36
"589",37.9
"590",33.2
"591",45.5
"592",49.5
"593",60.2
"594",69.8
"595",75.1
"596",72.6
"597",67.1
"598",52.9
"599",36.6
"600",31.3
"601",27.1
"602",41
"603",42.9
"604",49
"605",56.5
"606",72.9
"607",78.5
"608",75.9
"609",66.9
"610",51.1
"611",38.2
"612",36.3
"613",34.6
"614",43
"615",37.2
"616",47
"617",63.6
"618",68.5
"619",76.1
"620",78.8
"621",66.3
"622",56.3
"623",41.3
"624",37
"625",37.1
"626",35.3
"627",46.5
"628",55.2
"629",57.7
"630",74.1
"631",80.2
"632",76.5
"633",65.1
"634",56.5
"635",42.3
"636",32.6
"637",31.6
"638",36.6
"639",46.8
"640",53.5
"641",60.5
"642",76
"643",80
"644",75.4
"645",68.6
"646",54.1
"647",42.4
"648",34.2
"649",34.5
"650",41.9
"651",43.2
"652",51.4
"653",59.4
"654",73.8
"655",78.8
"656",76.4
"657",62.1
"658",56.9
"659",38.7
"660",34.6
"661",29
"662",37.1
"663",40.7
"664",56.2
"665",57.2
"666",70
"667",75.8
"668",74.8
"669",67.7
"670",56.9
"671",43.9
"672",34.5
"673",28.9
"674",46.1
"675",42.1
"676",45.5
"677",61.3
"678",61.6
"679",75.6
"680",74.1
"681",67.3
"682",59
"683",43.1
"684",35.9
"685",33
"686",34.8
"687",39.4
"688",47.9
"689",57
"690",66.4
"691",77.9
"692",74.9
"693",61.9
"694",59
"695",37
"696",38.2
"697",32.8
"698",37.8
"699",42
"700",49.8
"701",54.5
"702",65
"703",74.7
"704",71.9
"705",60.1
"706",57.2
"707",45
"708",32.5
"709",31.2
"710",35.2
"711",45
"712",52.9
"713",65.6
"714",69.7
"715",77.5
"716",75.8
"717",65.1
"718",53.5
"719",45.3
"720",35.1
"721",34.2
"722",39.6
"723",44.9
"724",41.9
"725",59.6
"726",65.4
"727",79.5
"728",78.8
"729",67.5
"730",56.1
"731",47.6
"732",27.2
"733",32.7
"734",43.7
"735",46.1
"736",49.3
"737",61
"738",72.4
"739",79.3
"740",70.1
"741",67.3
"742",54.3
"743",43.5
"744",31.9
"745",37.9
"746",36.3
"747",40.9
"748",52.2
"749",65.2
"750",65.5
"751",78.7
"752",78.6
"753",70.7
"754",48.9
"755",42.5
"756",38.3
"757",36.5
"758",43.2
"759",43.9
"760",46.1
"761",61.7
"762",70.6
"763",78.2
"764",80.5
"765",65
"766",53.2
"767",46.7
"768",34.1
"769",35.7
"770",39.2
"771",43.5
"772",50.2
"773",57.1
"774",70.7
"775",81.6
"776",80.5
"777",65.8
"778",51.1
"779",41.8
"780",30.6
"781",34.3
"782",40.7
"783",50.7
"784",49.5
"785",61.2
"786",72.1
"787",79
"788",75.6
"789",64.1
"790",51.7
"791",40.3
"792",30.3
