"","x"
"569",24.5
"570",25.5
"571",26.5
"572",26
"573",24
"574",16.5
"575",16.75
"576",16.75
"577",19
"578",19
"579",23.5
"580",25
"581",24
"582",19.5
"583",15
"584",14
"585",16.5
"586",18.5
"587",20.5
"588",21
"589",21.75
"590",20.5
"591",14
"592",13
"593",12.75
"594",14.5
"595",16.75
"596",18.5
"597",16
"598",11
"599",12
"600",16
"601",21
"602",21.5
"603",21
"604",19
"605",17.5
"606",13.5
"607",12.5
"608",11.5
"609",11.5
"610",12
"611",14
"612",16
"613",17
"614",17.25
"615",16.75
"616",15.25
"617",13.5
"618",9
"619",5.5
"620",7.5
"621",7
"622",10.5
"623",12.5
"624",15
"625",11.5
"626",11.5
"627",12.75
"628",11.25
"629",10.5
"630",7.25
"631",3.25
"632",4
"633",7
"634",6
"635",5
"636",10
"637",11
"638",6.5
"639",9.5
"640",3.25
"641",-0.5
"642",0.5
"643",3
"644",3.5
"645",3.5
"646",-0.25
"647",0.75
"648",6.5
"649",8
"650",8.75
"651",8.5
"652",1.25
"653",1
"654",2.25
"655",0
"656",0.5
"657",-0.5
"658",3.5
"659",4.75
"660",4.5
"661",11.5
"662",9
"663",9.25
"664",12
"665",7.75
"666",8
"667",2
"668",0.5
"669",-3.5
"670",-4.5
"671",-6.25
"672",-16.5
"673",-6.5
"674",-3.75
"675",-3.75
"676",-3.5
"677",-2
"678",-3
"679",-4
"680",-3
"681",-5
"682",-7.25
"683",-5
"684",-9
"685",-16.5
"686",-21
"687",-19.25
"688",-13.5
"689",1
"690",-4.5
"691",-11.5
"692",-13.5
"693",-19.5
"694",-16
"695",-15
"696",-17
"697",-22.25
"698",-17
"699",-14
"700",-2.5
"701",-7.5
"702",-14.5
"703",-13.5
"704",-7
"705",-9
"706",-23
"707",-20.5
"708",-18
"709",-18.5
"710",-24.25
"711",-29
"712",-30
"713",-31.5
"714",-29.25
"715",-26
"716",-22.5
"717",-28.5
"718",-32.5
"719",-33.5
"720",-35
"721",-33
"722",-29
"723",-21.5
"724",-13
"725",-20.5
"726",-20
"727",-16.5
"728",-20.25
"729",-22
"730",-14.75
"731",-14.75
"732",-14
"733",-10
"734",-17
"735",-24.5
"736",-24
"737",-15.5
"738",-10.5
"739",-10
"740",-9
"741",-6
"742",-8.5
"743",-16.75
"744",-16
"745",-12
"746",-11.5
"747",-10
"748",-11
"749",-18
"750",-18.5
"751",-16.5
"752",-9.5
"753",-11
"754",-11.5
"755",-11.5
"756",-8
"757",-10.5
"758",-16.5
"759",-27.5
"760",-23.5
"761",-30.5
"762",-29.25
"763",-32
"764",-29
"765",-17.25
"766",-12
"767",-11
"768",-6.25
"769",-6
"770",-11.5
"771",-13.5
"772",-23
"773",-16
"774",-12
"775",-26
"776",-26.25
"777",-25
"778",-28.5
"779",-25
"780",-23
"781",-17
"782",-9.25
"783",-4
"784",-15.5
"785",-20
"786",-27
"787",-20
"788",-14
"789",-14.5
"790",-5
"791",-5
"792",-12
"793",-15.5
"794",-18.25
"795",-16.25
"796",-13.5
"797",-5
"798",0.5
"799",2.5
"800",-2.5
"801",-1.5
"802",3.5
"803",1
"804",0
"805",0.5
"806",-5
"807",-5
"808",-9
"809",-6
"810",-7.5
"811",-7.5
"812",-13.5
"813",-13
"814",-12
"815",-10.5
"816",-13.5
"817",-11.5
"818",-9.25
"819",-2.25
"820",3.5
"821",3
"822",-7
"823",-4.25
"824",-3.75
"825",-7.25
"826",-9
"827",-6.5
"828",-2.25
"829",-1.25
"830",-2
"831",-8
"832",-5.5
"833",0.25
"834",-2.5
"835",-1.25
"836",0.25
"837",-4
"838",0.5
"839",6
"840",8.5
"841",8.25
"842",10.5
"843",16.25
"844",17.5
"845",9.5
"846",6
"847",-2
"848",-5
"849",-4.5
"850",-4.75
"851",-4
"852",-0.75
"853",-0.75
"854",3.5
"855",5.5
"856",6.5
"857",14.5
"858",7
"859",2
"860",2
"861",7
"862",5
"863",4
"864",7.5
"865",5.5
"866",6.25
"867",5.5
"868",0
"869",5
"870",7.75
"871",12
"872",13.5
"873",13.5
"874",13
"875",15
"876",15
"877",15
"878",17
"879",13.5
"880",13.5
"881",14
"882",18.75
"883",21
"884",5.5
"885",7.5
"886",9
"887",15.25
"888",15
"889",16.5
"890",15.5
"891",14
"892",17.25
"893",18
"894",17.5
"895",15
"896",9.5
"897",13
"898",14
"899",18
"900",18.5
"901",19
"902",19
"903",16.5
"904",14.75
"905",15.75
"906",20
"907",22.5
"908",18
"909",19
"910",19.25
"911",16.5
"912",16.5
"913",21
"914",21.5
"915",16.5
"916",13
"917",13.5
"918",13.5
"919",16.25
"920",16.5
"921",15.5
"922",13
"923",16.5
"924",16.25
"925",16.75
"926",19.5
"927",18
"928",16.5
"929",19.5
"930",16.25
"931",15.75
"932",13.5
"933",14.25
"934",16
"935",18
"936",19.5
"937",21
"938",22.5
"939",22.5
"940",18.25
"941",15
"942",14
"943",17.25
"944",21
"945",23
"946",19
"947",14.75
"948",17.5
"949",19
"950",22
"951",22.5
"952",16
"953",11.75
"954",16
"955",13.75
"956",20
"957",14.5
"958",13.5
"959",17.25
"960",11.5
"961",16
"962",16.5
"963",16
"964",19.5
"965",22.5
"966",23.5
"967",19.5
"968",16
"969",15
"970",16.25
"971",15
"972",17.5
"973",17.5
"974",23
"975",11.5
"976",16
"977",16
"978",13.5
"979",19
"980",13.5
"981",11
"982",13.5
"983",9.5
"984",10.75
"985",14.5
"986",10.5
"987",9.5
"988",12.5
"989",9.5
"990",5
"991",8
"992",10.5
"993",7.25
"994",8.25
"995",6
"996",6
"997",9.75
"998",14.5
"999",14.75
"1000",13
"1001",8
"1002",6
"1003",3
"1004",3.5
"1005",7
"1006",7.5
"1007",7.5
"1008",5.25
"1009",-0.5
"1010",2
"1011",0.5
"1012",3
"1013",5
"1014",6
"1015",5.25
"1016",1.5
"1017",6.25
"1018",2.25
"1019",0.5
"1020",-1
"1021",-2
"1022",-0.25
"1023",2
"1024",3
"1025",1
"1026",3
"1027",1.5
"1028",0.5
"1029",5
"1030",11
"1031",2.5
"1032",-1.25
"1033",1.5
"1034",3
"1035",6.75
"1036",5.75
"1037",0
"1038",-2.25
"1039",-4.25
"1040",-1.75
"1041",-6
"1042",-6.5
"1043",1
"1044",-4.5
"1045",-9
"1046",-12
"1047",-10
"1048",-2.75
"1049",1
"1050",1.25
"1051",0.25
"1052",2
"1053",-1
"1054",-4
"1055",-1
"1056",4
"1057",-10.5
"1058",-13.25
"1059",-16
"1060",-19.75
"1061",-13.5
"1062",-14
"1063",-19
"1064",-9.5
"1065",-9
"1066",-17.5
"1067",-23
"1068",-20
"1069",-8
"1070",-7.75
"1071",-10
"1072",-6.25
"1073",-3
"1074",-0.75
"1075",-10
"1076",-8.5
"1077",-7
"1078",-17.5
"1079",-15
"1080",-14
"1081",-12.5
"1082",-24.5
"1083",-24.75
"1084",-27
"1085",-30
"1086",-33
"1087",-29.5
"1088",-22.25
"1089",-27
"1090",-31.5
"1091",-27
"1092",-21.25
"1093",-23.5
"1094",-30.5
"1095",-31.5
"1096",-31
"1097",-30.5
"1098",-26.5
"1099",-24.5
"1100",-19.5
"1101",-23.3
"1102",-33.5
"1103",-30.5
"1104",-29
"1105",-34
"1106",-28
"1107",-25.5
"1108",-21.3
"1109",-20
"1110",-16.5
"1111",-13.5
"1112",-8
"1113",-11
"1114",-5.5
"1115",-14.5
"1116",-28.3
"1117",-21
"1118",-19
"1119",-25.5
"1120",-29
"1121",-20.5
"1122",-23.8
"1123",-25.5
"1124",-30
"1125",-28
"1126",-24.5
"1127",-24
"1128",-11.5
"1129",-1.5
"1130",2
"1131",-0.5
"1132",0.8
"1133",3.5
"1134",1
"1135",-0.5
"1136",-9.5
"1137",-18.5
"1138",-14.5
"1139",-11.8
"1140",-13.5
"1141",-23.8
"1142",-21
"1143",-12.5
"1144",-14.5
"1145",-9.5
"1146",-7
"1147",-4.5
"1148",-13
"1149",-22.8
"1150",-21
"1151",-17
"1152",-17.5
"1153",-11.5
"1154",-19
"1155",-18
"1156",-21
"1157",-23.8
"1158",-15
"1159",-10
"1160",-11.5
"1161",-21
"1162",-22.3
"1163",-14
"1164",-10.5
"1165",-6
"1166",-1
"1167",-2.5
"1168",-2.5
"1169",-1.5
"1170",-4.3
"1171",-2.5
"1172",-3.5
"1173",-2.5
"1174",0.3
"1175",2.5
"1176",2.8
"1177",2
"1178",0
"1179",-0.5
"1180",-4.5
"1181",-8.5
"1182",-9
"1183",-13.5
"1184",-14
"1185",0
"1186",0
"1187",2
"1188",5.5
"1189",7.8
"1190",8.5
"1191",8.3
"1192",11
"1193",5
"1194",3
"1195",3.5
"1196",4.5
"1197",7
"1198",6.5
"1199",4.8
"1200",1
"1201",2.5
"1202",4
"1203",2
"1204",-3
"1205",-1
"1206",3.3
"1207",7.3
"1208",0
"1209",-0.3
"1210",6.5
"1211",11.8
"1212",14
"1213",12
"1214",10.5
"1215",9.5
"1216",-2
"1217",-3
"1218",-1.5
"1219",-0.3
"1220",1
"1221",1.5
"1222",2.5
"1223",4.3
"1224",4.5
"1225",14
"1226",18.5
"1227",18
"1228",15.5
"1229",17.8
"1230",18.5
"1231",16.5
"1232",12.5
"1233",10.5
"1234",10.5
"1235",14
"1236",19.5
"1237",20.5
"1238",20.5
"1239",17
"1240",15.8
"1241",12
"1242",18
"1243",13.8
"1244",11.5
"1245",15.5
"1246",18.5
"1247",18
"1248",14
"1249",16.5
"1250",17.5
"1251",19.3
"1252",17
"1253",16.5
"1254",18.8
"1255",20.5
"1256",18
"1257",16
"1258",12
"1259",19
"1260",15.8
"1261",20.5
"1262",18.5
"1263",20.5
"1264",19.3
"1265",14.5
"1266",14.5
"1267",12
"1268",13
"1269",10.5
"1270",16
"1271",19.3
"1272",19.5
"1273",20.5
"1274",14
"1275",16
"1276",18
"1277",15.8
"1278",16
"1279",16
"1280",17
"1281",16.5
"1282",18
"1283",17.5
"1284",15.5
"1285",13.5
"1286",16.5
"1287",18.8
"1288",19
"1289",19
"1290",19
"1291",21.3
"1292",23.5
"1293",23
"1294",24.3
"1295",21.5
"1296",19.5
"1297",16.5
"1298",20.5
"1299",17.5
"1300",17.5
"1301",15.5
"1302",14
"1303",14
"1304",16
"1305",17.5
"1306",19.5
"1307",21.3
"1308",16.5
"1309",14.5
"1310",14
"1311",17
"1312",14
"1313",16.5
"1314",15.5
"1315",20
"1316",18.5
"1317",18.8
"1318",20.3
"1319",22
"1320",23
"1321",22
"1322",23.5
"1323",21.3
"1324",18.8
"1325",15.8
"1326",13
"1327",22.5
"1328",23
"1329",17.8
"1330",14
"1331",16.8
"1332",20.5
"1333",18.5
"1334",17.5
"1335",24.3
"1336",24.8
"1337",22.5
"1338",15
"1339",16
"1340",21
"1341",20.8
"1342",15.5
"1343",11.5
"1344",9.5
"1345",13.5
"1346",15
"1347",16
"1348",14
"1349",10.3
"1350",13
"1351",15.5
"1352",16.3
"1353",15.5
"1354",12.5
"1355",9
"1356",4
"1357",3
"1358",5
"1359",8.5
"1360",10.5
"1361",7
"1362",7
"1363",7
"1364",7
"1365",1.5
"1366",3.5
"1367",1.5
"1368",9.3
"1369",8.8
"1370",9
"1371",5.5
"1372",3.5
"1373",2
"1374",2
"1375",4
"1376",9.5
"1377",6.3
"1378",5.5
"1379",8.3
"1380",5
"1381",2
"1382",3
"1383",0.5
"1384",-3
"1385",1.3
"1386",1.5
"1387",-5
"1388",-6.5
"1389",-6.8
"1390",-6
"1391",1.5
"1392",-4
"1393",-4
"1394",-5
"1395",-3
"1396",3.5
"1397",0.5
"1398",-5
"1399",-12
"1400",-13.3
"1401",-11.5
"1402",-13.5
"1403",-14.5
"1404",-17.8
"1405",-18
"1406",-16.5
"1407",-13.8
"1408",-9
"1409",-10
"1410",-15.8
"1411",-10
"1412",-0.5
"1413",1
"1414",-2
"1415",-5
"1416",-3
"1417",-1
"1418",0.5
"1419",-4
"1420",-11
"1421",-11.5
"1422",-15.8
"1423",-19.5
"1424",-19
"1425",-19
"1426",-16
"1427",-14.5
"1428",-10.8
"1429",-10.8
"1430",-19
"1431",-27
"1432",-28.5
"1433",-27
"1434",-29.8
"1435",-27
"1436",-23
"1437",-21
"1438",-18
"1439",-11.5
"1440",-8
"1441",-4
"1442",-4.8
"1443",-20.5
"1444",-23.5
"1445",-24
"1446",-17.5
"1447",-21
"1448",-22.8
"1449",-13
"1450",-7.8
"1451",-5
"1452",-2.5
"1453",-11.5
"1454",-9.5
"1455",-6.5
"1456",-14.5
"1457",-12.8
"1458",-6.8
"1459",-5.5
"1460",-3.8
"1461",-1.5
